"date","date_published","spatial_unit","cases","cases_new","cases_residents","cases_residents_new","cases_nonresidents","cases_nonresidents_new","cases_diagnostic","cases_diagnostic_new","cases_diagnostic_residents","cases_diagnostic_residents_new","cases_diagnostic_nonresidents","cases_diagnostic_nonresidents_new","cases_lst","cases_lst_new","cases_lst_residents","cases_lst_residents_new","cases_lst_nonresidents","cases_lst_nonresidents_new","cases_airport","cases_airport_new","cases_airport_residents","cases_airport_residents_new","cases_airport_nonresidents","cases_airport_nonresidents_new","cases_tracing","cases_tracing_new","cases_tracing_residents","cases_tracing_residents_new","cases_tracing_nonresidents","cases_tracing_nonresidents_new","cases_residents_prop","cases_nonresidents_prop","cases_sex_f_prop","cases_sex_m_prop","cases_sex_x_prop","cases_sex_u_prop","cases_residents_sex_f_prop","cases_residents_sex_m_prop","cases_residents_sex_x_prop","cases_residents_sex_u_prop","cases_age_mean","cases_residents_age_mean","tests","tests_new","tests_residents","tests_residents_new","tests_nonresidents","tests_nonresidents_new","tests_diagnostic","tests_diagnostic_new","tests_diagnostic_residents","tests_diagnostic_residents_new","tests_diagnostic_nonresidents","tests_diagnostic_nonresidents_new","tests_lst","tests_lst_new","tests_lst_residents","tests_lst_residents_new","tests_lst_nonresidents","tests_lst_nonresidents_new","tests_airport","tests_airport_new","tests_airport_residents","tests_airport_residents_new","tests_airport_nonresidents","tests_airport_nonresidents_new","tests_tracing","tests_tracing_new","tests_tracing_residents","tests_tracing_residents_new","tests_tracing_nonresidents","tests_tracing_nonresidents_new","tests_residents_prop","tests_nonresidents_prop","tests_sex_f_prop","tests_sex_m_prop","tests_sex_x_prop","tests_sex_u_prop","tests_residents_sex_f_prop","tests_residents_sex_m_prop","tests_residents_sex_x_prop","tests_residents_sex_u_prop","tests_age_mean","tests_residents_age_mean","tests_prop_positive","tests_residents_prop_positive","tested","tested_new","tested_residents","tested_residents_new","tested_nonresidents","tested_nonresidents_new","tested_residents_prop","tested_nonresidents_prop","tested_sex_f_prop","tested_sex_m_prop","tested_sex_x_prop","tested_sex_u_prop","deaths","deaths_new","deaths_transfer","deaths_transfer_new","deaths_hospital_prop","deaths_nonhospital_prop","deaths_sex_f_prop","deaths_sex_m_prop","deaths_sex_x_prop","deaths_sex_u_prop","deaths_age_mean","deaths_age_median","deaths_age_min","deaths_age_max","hospital_total","hospital_total_change","hospital_normal","hospital_normal_change","hospital_intensive","hospital_intensive_change","hospital_total_confirmed","hospital_total_confirmed_change","hospital_normal_confirmed","hospital_normal_confirmed_change","hospital_intensive_confirmed","hospital_intensive_confirmed_change","hospital_total_suspected","hospital_total_suspected_change","hospital_normal_suspected","hospital_normal_suspected_change","hospital_intensive_suspected","hospital_intensive_suspected_change","hospital_normal_isolated","hospital_intensive_isolated","hospital_total_transfer","hospital_total_transfer_change","hospital_normal_transfer","hospital_normal_transfer_change","hospital_intensive_transfer","hospital_intensive_transfer_change","hospital_admissions","hospital_admissions_new","hospital_admissions_new_all","hospital_admissions_new_ma7","hospital_discharges","hospital_discharges_new","hospital_discharges_new_all","hospital_discharges_new_ma7","active","active_change","active_residents","active_residents_change","recovered","recovered_new","recovered_residents","recovered_residents_change","vaccinations","vaccinations_new","vaccinations_residents","vaccinations_residents_new","state","flags"
2020-10-12,2020-12-30T16:55:00.000+01:00,,11995,139,9852,109,2143,30,,,5744,35,,,,,798,37,,,,,370,1,,,,,2928,36,,,,,,,,,,,,,,,1087149,8338,916723,6947,170426,1391,,,265296,1742,,,,,546523,2994,,,,,40093,392,,,,,51950,911,,,,,,,,,,,,,,,0.018,0.0157,,,440161,1021,,,,,0.49,0.51,,,133,0,1,0,0.69,0.31,0.45,0.55,,,,,,,40,4,38,4,2,0,40,4,38,4,2,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,6,945,3,,2,,,1697,93,,,8022,,,,,,"local",""
2020-10-13,2020-12-30T16:55:00.000+01:00,,12253,258,10042,190,2211,68,,,5867,123,,,,,817,23,,,,,372,2,,,,,2974,42,,,,,,,,,,,,,,,1096766,9617,924511,7788,172255,1829,,,267770,2471,,,,,550300,3306,,,,,40436,269,,,,,53040,1049,,,,,,,,,,,,,,,0.0268,0.0244,,,441383,1222,,,,,0.49,0.51,,,133,0,1,0,0.69,0.31,0.45,0.55,,,,,,,46,6,43,5,3,1,46,6,43,5,3,1,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,6,951,6,,2,,,1827,130,,,8082,,,,,,"local",""
2020-10-14,2020-12-30T16:55:00.000+01:00,,12531,278,10256,214,2275,64,,,5953,116,,,,,840,29,,,,,375,4,,,,,3076,65,,,,,,,,,,,,,,,1105397,8631,931689,7178,173708,1453,,,269979,2109,,,,,553155,2576,,,,,40649,182,,,,,54320,1071,,,,,,,,,,,,,,,0.036,0.0298,,,442588,1205,,,,,0.49,0.51,,,133,0,1,0,0.69,0.31,0.45,0.55,,,,,,,44,-2,40,-3,4,1,44,-2,40,-3,4,1,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,6,954,3,,3,,,1967,140,,,8156,,,,,,"local",""
2020-10-15,2020-12-30T16:55:00.000+01:00,,12838,307,10483,227,2355,80,,,6065,118,,,,,868,30,,,,,374,0,,,,,3164,79,,,,,,,,,,,,,,,1116875,11478,940760,9071,176115,2407,,,267559,2408,,,,,563596,4732,,,,,40889,241,,,,,55682,1265,,,,,,,,,,,,,,,0.0263,0.025,,,444003,1415,,,,,0.49,0.51,,,133,0,1,0,0.69,0.31,0.45,0.55,,,,,,,41,-3,37,-3,4,0,41,-3,37,-3,4,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,6,955,1,,3,,,2111,144,,,8239,,,,,,"local",""
2020-10-16,2020-12-30T16:55:00.000+01:00,,13126,288,10669,186,2457,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1127662,10787,949390,8630,178272,2157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0216,,,445215,1212,,,,,,,,,133,0,1,0,,,,,,,,,,,49,8,45,8,4,0,49,8,45,8,4,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,6,960,5,,3,,,2184,73,,,8352,,,,,,"local",""
2020-10-17,2020-12-30T16:55:00.000+01:00,,13486,360,10911,242,2575,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1138762,11100,958407,9017,180355,2083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0268,,,446634,1419,,,,,,,,,133,0,1,0,,,,,,,,,,,53,4,50,5,3,-1,53,4,50,5,3,-1,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,7,964,4,,3,,,2342,158,,,8436,,,,,,"local",""
2020-10-18,2020-12-30T16:55:00.000+01:00,,13618,132,11023,112,2595,20,,,6322,71,,,,,945,0,,,,,376,0,,,,,3367,41,,,,,,,,,,,,,,,1140069,1307,959554,1147,180515,160,,,272716,724,,,,,573287,0,,,,,41342,0,,,,,58574,325,,,,,,,,,,,,,,,0.1068,0.0976,,,446921,287,,,,,0.49,0.51,,,135,2,1,0,0.7,0.3,0.44,0.56,,,,,,,57,4,53,3,4,1,57,4,53,3,4,1,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,7,967,3,,4,,,2352,10,,,8536,,,,,,"local",""
2020-10-19,2020-12-30T16:55:00.000+01:00,,13959,341,11267,244,2692,97,,,6427,116,,,,,988,47,,,,,376,0,,,,,3450,67,,,,,,,,,,,,,,,1147876,7807,965675,6121,182201,1686,,,274553,1555,,,,,575748,2437,,,,,42069,725,,,,,59574,848,,,,,,,,,,,,,,,0.0413,0.0399,,,447993,1072,,,,,0.49,0.51,,,136,1,1,0,0.69,0.31,0.44,0.56,,,,,,,61,4,56,3,5,1,61,4,56,3,5,1,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,8,971,4,,4,,,2567,215,,,8564,,,,,,"local",""
2020-10-20,2020-12-30T16:55:00.000+01:00,,14616,657,11750,483,2866,174,,,6649,231,,,,,1034,39,,,,,384,7,,,,,3604,139,,,,,,,,,,,,,,,1158041,10165,973882,8207,184159,1958,,,278112,3417,,,,,578503,2446,,,,,42159,78,,,,,61235,1534,,,,,,,,,,,,,,,0.0555,0.0589,,,449495,1502,,,,,0.49,0.51,,,139,3,1,0,0.69,0.31,0.45,0.55,,,,,,,68,7,61,5,7,2,68,7,61,5,7,2,11,11,10,10,0,0,,,0,0,0,0,0,0,,,,10,979,8,,4,,,2994,427,,,8617,,,,,,"local",""
2020-10-21,2020-12-30T16:55:00.000+01:00,,15421,805,12346,596,3075,209,,,7059,410,,,,,1252,152,,,,,391,6,,,,,3631,27,,,,,,,,,,,,,,,1175842,17801,988227,14345,187615,3456,,,281769,3657,,,,,585190,6441,,,,,42577,400,,,,,62921,1679,,,,,,,,,,,,,,,0.0489,0.0415,,,451787,2292,,,,,0.49,0.51,,,140,1,1,0,0.69,0.31,0.44,0.56,,,,,,,69,1,61,0,8,1,69,1,61,0,8,1,8,-3,8,-2,0,0,,,0,0,0,0,0,0,,,,12,982,3,,4,,,3455,461,,,8751,,,,,,"local",""
2020-10-22,2020-12-30T16:55:00.000+01:00,,16090,669,12862,516,3228,153,,,7230,286,,,,,1325,101,,,,,395,4,,,,,3901,125,,,,,,,,,,,,,,,1187179,11337,997619,9392,189560,1945,,,285059,3263,,,,,590422,3897,,,,,42748,155,,,,,65078,1621,,,,,,,,,,,,,,,0.0576,0.0549,,,453509,1722,,,,,0.49,0.51,,,141,1,1,0,0.69,0.31,0.44,0.56,,,,,,,92,23,82,21,10,2,86,17,76,15,10,2,6,-2,6,-2,0,0,,,0,0,0,0,0,0,,,,16,991,9,,5,,,3888,433,,,8833,,,,,,"local",""
2020-10-23,2020-12-30T16:55:00.000+01:00,,17154,1064,13726,864,3428,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1202149,14970,1010036,12417,192113,2553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0696,,,455905,2396,,,,,,,,,144,3,1,0,,,,,,,,,,,,,,,11,1,88,2,77,1,11,1,,,,,0,0,,,0,0,0,0,0,0,,,,17,1002,11,,6,,,4636,748,,,8946,,,,,,"local",""
2020-10-24,2020-12-30T16:55:00.000+01:00,,17790,636,14217,491,3573,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1214992,12843,1020823,10787,194169,2056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0455,,,457694,1789,,,,,,,,,146,2,1,0,,,,,,,,,,,,,,,12,1,103,15,91,14,12,1,,,,,0,0,,,0,0,0,0,0,0,,,,18,1005,3,,6,,,4984,348,,,9087,,,,,,"local",""
2020-10-25,2020-12-30T16:55:00.000+01:00,,18022,232,14412,195,3610,37,,,8127,158,,,,,1595,0,,,,,398,0,,,,,4279,37,,,,,,,,,,,,,,,1217289,2297,1022837,2014,194452,283,,,293250,1548,,,,,602635,0,,,,,43191,0,,,,,69013,355,,,,,,,,,,,,,,,0.1025,0.0968,,,458194,500,,,,,0.49,0.51,,,147,1,1,0,0.69,0.31,0.46,0.54,,,,,,,134,,122,,12,0,114,11,102,11,12,0,20,,20,,0,0,,,0,0,0,0,0,0,,,,19,1012,7,,6,,,5010,26,,,9255,,,,,,"local",""
2020-10-26,2020-12-30T16:55:00.000+01:00,,18642,620,14897,485,3745,135,,,8346,225,,,,,1746,156,,,,,402,4,,,,,4390,100,,,,,,,,,,,,,,,1228454,11165,1032078,9241,196376,1924,,,295763,2304,,,,,607252,4586,,,,,43872,675,,,,,70421,1298,,,,,,,,,,,,,,,0.0547,0.0525,,,459805,1611,,,,,0.49,0.51,,,147,0,1,0,0.69,0.31,0.45,0.55,,,,,,,135,1,119,-3,16,4,114,0,98,-4,16,4,21,1,21,1,0,0,,,0,0,0,0,0,0,,,,22,1031,19,,8,,,5488,478,,,9262,,,,,,"local",""
2020-10-27,2020-12-30T16:55:00.000+01:00,,19592,950,15671,774,3921,176,,,8792,473,,,,,1831,97,,,,,409,8,,,,,4627,196,,,,,,,,,,,,,,,1243985,15531,1044977,12899,199008,2632,,,300197,4266,,,,,612911,5705,,,,,44212,337,,,,,72769,2039,,,,,,,,,,,,,,,0.0627,0.06,,,462260,2455,,,,,0.49,0.51,,,148,1,1,0,0.69,0.31,0.45,0.55,,,,,,,152,17,136,17,16,0,132,18,116,18,16,0,22,1,20,-1,0,0,,,0,0,0,0,0,0,,,,24,1039,8,,8,,,6164,676,,,9359,,,,,,"local",""
2020-10-28,2020-12-30T16:55:00.000+01:00,,20460,868,16368,697,4092,171,,,9236,444,,,,,1947,116,,,,,415,6,,,,,4758,131,,,,,,,,,,,,,,,1254818,10833,1054039,9062,200779,1771,,,304182,3939,,,,,615786,2928,,,,,44308,94,,,,,74773,1685,,,,,,,,,,,,,,,0.0806,0.0769,,,464172,1912,,,,,0.49,0.51,,,150,2,1,0,0.7,0.3,0.45,0.55,,,,,,,153,1,132,-4,21,5,140,8,119,3,21,5,14,-8,13,-7,0,0,,,0,0,0,0,0,0,,,,26,1056,17,,10,,,6693,529,,,9525,,,,,,"local",""
2020-10-29,2020-12-30T16:55:00.000+01:00,,21408,948,17145,777,4263,171,,,9840,604,,,,,2112,165,,,,,424,9,,,,,4758,0,,,,,,,,,,,,,,,1270468,15650,1067391,13352,203077,2298,,,309064,4882,,,,,621558,5772,,,,,44480,172,,,,,76623,1850,,,,,,,,,,,,,,,0.0614,0.0582,,,466537,2365,,,,,0.49,0.51,,,152,2,1,0,0.7,0.3,0.46,0.54,,,,,,,168,15,144,12,24,3,150,10,126,7,24,3,20,6,18,5,0,0,,,0,0,0,0,0,0,,,,24,1072,16,,11,,,7276,583,,,9717,,,,,,"local",""
2020-10-30,2020-12-30T16:55:00.000+01:00,,22365,957,17953,808,4412,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1287495,17027,1082141,14750,205354,2277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0548,,,469055,2518,,,,,,,,,157,5,1,0,,,,,,,,,,,,,,,26,2,169,19,143,17,26,2,,,,,0,0,,,0,0,0,0,0,0,,,,25,1090,18,,12,,,7873,597,,,9923,,,,,,"local",""
2020-10-31,2020-12-30T16:55:00.000+01:00,,23374,1009,18801,848,4573,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1304072,16577,1096311,14170,207761,2407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0598,,,471560,2505,,,,,,,,,161,4,1,0,,,,,,,,,,,,,,,27,1,168,-1,141,-2,27,1,,,,,0,0,,,0,0,0,0,0,0,,,,26,1098,8,,13,,,8548,675,,,10092,,,,,,"local",""
2020-11-01,2020-12-30T16:55:00.000+01:00,,23763,389,19121,320,4642,69,,,10854,236,,,,,2365,45,,,,,432,1,,,,,5450,38,,,,,,,,,,,,,,,1311961,7889,1102969,6658,208992,1231,,,320023,1509,,,,,637619,3744,,,,,45264,203,,,,,84170,947,,,,,,,,,,,,,,,0.05,0.0481,,,472605,1045,,,,,0.49,0.51,,,161,0,1,0,0.71,0.29,0.47,0.53,,,,,,,204,,175,,29,2,179,11,150,9,29,2,26,,25,,0,0,,,0,0,0,0,0,0,,,,29,1104,6,,13,,,8645,97,,,10315,,,,,,"local",""
2020-11-02,2020-12-30T16:55:00.000+01:00,,24394,631,19654,533,4740,98,,,11216,362,,,,,2462,97,,,,,436,4,,,,,5520,70,,,,,,,,,,,,,,,1322174,10213,1111647,8678,210527,1535,,,322841,2836,,,,,640717,3122,,,,,45767,501,,,,,86201,1754,,,,,,,,,,,,,,,0.0649,0.0614,,,474189,1584,,,,,0.49,0.51,,,168,7,1,0,0.71,0.29,0.48,0.52,,,,,,,226,22,197,22,29,0,203,24,174,24,29,0,23,-3,23,-2,0,0,,,0,0,0,0,0,0,,,,29,1116,12,,12,,,9077,432,,,10409,,,,,,"local",""
2020-11-03,2020-12-30T16:55:00.000+01:00,,25240,846,20369,715,4871,131,,,11741,536,,,,,2555,93,,,,,449,13,,,,,5599,68,,,,,,,,,,,,,,,1335569,13395,1123134,11487,212435,1908,,,326724,3794,,,,,645285,4556,,,,,46146,374,,,,,88584,2111,,,,,,,,,,,,,,,0.0653,0.0622,,,476282,2093,,,,,0.49,0.51,,,171,3,1,0,0.7,0.3,0.47,0.53,,,,,,,241,15,211,14,30,1,224,21,194,20,30,1,17,-6,16,-7,0,0,,,0,0,0,0,0,0,,,,30,1136,20,,14,,,9572,495,,,10626,,,,,,"local",""
2020-11-04,2020-12-30T16:55:00.000+01:00,,26159,919,21171,802,4988,117,,,12273,532,,,,,2720,165,,,,,457,8,,,,,5697,98,,,,,,,,,,,,,,,1349945,14376,1135994,12860,213951,1516,,,330882,4061,,,,,650462,5174,,,,,46324,172,,,,,91416,2574,,,,,,,,,,,,,,,0.0669,0.0624,,,478483,2201,,,,,0.5,0.5,,,177,6,1,0,0.7,0.3,0.48,0.52,,,,,,,229,-12,193,-18,36,6,215,-9,179,-15,36,6,14,-3,14,-2,0,0,,,0,0,0,0,0,0,,,,28,1166,30,,16,,,9954,382,,,11040,,,,,,"local",""
2020-11-05,2020-12-30T16:55:00.000+01:00,,26964,805,21830,659,5134,146,,,12734,462,,,,,2858,138,,,,,458,1,,,,,5756,58,,,,,,,,,,,,,,,1364875,14930,1149136,13142,215739,1788,,,334465,3512,,,,,656669,6237,,,,,46620,291,,,,,93915,2298,,,,,,,,,,,,,,,0.0533,0.0501,,,480622,2139,,,,,0.5,0.5,,,182,5,1,0,0.69,0.31,0.49,0.51,,,,,,,218,-11,180,-13,38,2,208,-7,171,-8,37,1,10,-4,9,-5,1,1,,,0,0,0,0,0,0,,,,29,1185,19,,17,,,10090,136,,,11558,,,,,,"local",""
2020-11-06,2020-12-30T16:55:00.000+01:00,,,,22505,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1162697,13561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0498,,,482766,2144,,,,,,,,,189,7,1,0,,,,,,,,,,,,,,,,,208,0,167,-4,41,4,,,,,,,,,0,0,0,0,0,0,,,,28,,,,17,,,10294,204,,,12022,,,,,,"local",""
2020-11-07,2020-12-30T16:55:00.000+01:00,,,,23075,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173710,11013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0518,,,484536,1770,,,,,,,,,195,6,1,0,,,,,,,,,,,,,,,,,204,-4,168,1,36,-5,,,,,,,,,0,0,0,0,0,0,,,,26,,,,18,,,10081,-213,,,12799,,,,,,"local",""
2020-11-08,2020-12-30T16:55:00.000+01:00,,,,23255,180,,,,,12740,151,,,,,2876,0,,,,,462,0,,,,,7149,29,,,,,,,,,,,,,,,,,1174861,1151,,,,,341084,709,,,,,668073,0,,,,,47339,0,,,,,100623,370,,,,,,,,,,,,,,,0.1668,0.1564,,,484855,319,,,,,0.5,0.5,,,199,4,1,0,0.69,0.31,0.49,0.51,,,,,,,210,,168,,42,,198,-6,158,-10,40,4,12,,10,,2,,,,0,0,0,0,0,0,,,,26,,,,18,,,9816,-265,,,13240,,,,,,"local",""
2020-11-09,2020-12-30T16:55:00.000+01:00,,,,23737,482,,,,,13089,349,,,,,3003,127,,,,,468,6,,,,,7150,,,,,,,,,,,,,,,,,,1185677,10816,,,,,344705,3507,,,,,674109,6032,,,,,48541,1191,,,,,100805,,,,,,,,,,,,,,,,0.0448,0.0446,,,486551,1696,,,,,0.5,0.5,,,202,3,1,0,0.69,0.31,0.48,0.52,,,,,,,220,10,177,9,43,1,207,9,165,7,42,2,12,0,11,1,1,-1,,,0,0,0,0,0,0,,,,26,,,,18,,,10128,312,,,13407,,,,,,"local",""
2020-11-10,2020-12-30T16:55:00.000+01:00,,,,24530,793,,,,,13704,615,,,,,3147,143,,,,,504,36,,,,,7150,,,,,,,,,,,,,,,,,,1197419,11742,,,,,349886,5179,,,,,680150,6036,,,,,49069,527,,,,,100826,,,,,,,,,,,,,,,,0.0676,0.0675,,,488625,2074,,,,,0.5,0.5,,,208,6,1,0,0.68,0.32,0.49,0.51,,,,,,,231,11,193,16,38,-5,219,12,181,16,38,-4,12,0,12,1,0,-1,,,0,0,0,0,0,0,,,,25,,,,19,,,10481,353,,,13841,,,,,,"local",""
2020-11-11,2020-12-30T16:55:00.000+01:00,,,,25230,700,,,,,14223,520,,,,,3331,173,,,,,511,7,,,,,7153,,,,,,,,,,,,,,,,,,1208852,11433,,,,,354647,4540,,,,,687924,6723,,,,,49360,169,,,,,100980,,,,,,,,,,,,,,,,0.0611,0.0612,,,490469,1844,,,,,0.5,0.5,,,213,5,1,0,0.68,0.32,0.5,0.5,,,,,,,232,1,193,0,39,1,215,-4,176,-5,39,1,18,6,18,6,0,0,,,0,0,0,0,0,0,,,,26,,,,17,,,10475,-6,,,14542,,,,,,"local",""
2020-11-12,2020-12-30T16:55:00.000+01:00,,,,25943,713,,,,,14798,575,,,,,3468,137,,,,,512,1,,,,,7153,,,,,,,,,,,,,,,,,,1221284,12432,,,,,359088,3994,,,,,696293,8260,,,,,49549,178,,,,,101101,,,,,,,,,,,,,,,,0.0572,0.0574,,,492315,1846,,,,,0.5,0.5,,,221,8,1,0,0.68,0.32,0.49,0.51,,,,,,,230,-2,189,-4,41,2,220,5,179,3,41,2,9,-9,9,-9,0,0,,,0,0,0,0,0,0,,,,26,,,,18,,,10558,83,,,15164,,,,,,"local",""
2020-11-13,2020-12-30T16:55:00.000+01:00,,,,26556,613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1232139,10855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0565,,,493940,1625,,,,,,,,,227,6,1,0,,,,,,,,,,,,,,,,,208,-12,165,-14,43,2,,,,,,,,,0,0,0,0,0,0,,,,26,,,,19,,,10451,-107,,,15878,,,,,,"local",""
2020-11-14,2020-12-30T16:55:00.000+01:00,,,,27104,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1241798,9659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0567,,,495321,1381,,,,,,,,,230,3,1,0,,,,,,,,,,,,,,,,,206,-2,160,-5,46,3,,,,,,,,,0,0,0,0,0,0,,,,27,,,,18,,,10254,-197,,,16620,,,,,,"local",""
2020-11-15,2020-12-30T16:55:00.000+01:00,,,,27268,164,,,,,15637,164,,,,,3570,0,,,,,519,0,,,,,7530,,,,,,,,,,,,,,,,,,1242595,797,,,,,367383,797,,,,,709283,0,,,,,49925,0,,,,,101511,,,,,,,,,,,,,,,,0.2058,0.206,,,495582,261,,,,,0.5,0.5,,,238,8,1,0,0.67,0.33,0.48,0.52,,,,,,,236,,189,,47,,211,5,165,5,46,0,25,,24,,1,,,,0,0,0,0,0,0,,,,28,,,,18,,,9601,-653,,,17429,,,,,,"local",""
2020-11-16,2020-12-30T16:55:00.000+01:00,,,,27693,425,,,,,15952,315,,,,,3674,104,,,,,525,6,,,,,7530,,,,,,,,,,,,,,,,,,1251401,8806,,,,,370381,2837,,,,,714781,5411,,,,,50493,558,,,,,101514,,,,,,,,,,,,,,,,0.0481,0.0483,,,496814,1232,,,,,0.5,0.5,,,243,5,1,0,0.67,0.33,0.48,0.52,,,,,,,260,24,212,23,48,1,236,25,188,23,48,2,24,-1,24,0,0,-1,,,0,0,0,0,0,0,,,,28,,,,20,,,9741,140,,,17709,,,,,,"local",""
2020-11-17,2020-12-30T16:55:00.000+01:00,,,,28584,891,,,,,16718,766,,,,,3792,117,,,,,533,8,,,,,7530,,,,,,,,,,,,,,,,,,1265648,14247,,,,,376306,5904,,,,,722870,8082,,,,,50755,261,,,,,101515,,,,,,,,,,,,,,,,0.0625,0.0625,,,499054,2240,,,,,0.5,0.5,,,251,8,1,0,0.68,0.32,0.48,0.52,,,,,,,262,2,214,2,48,0,247,11,199,11,48,0,15,-9,15,-9,0,0,,,0,0,0,0,0,0,,,,29,,,,20,,,10128,387,,,18205,,,,,,"local",""
2020-11-18,2020-12-30T16:55:00.000+01:00,,,,29254,670,,,,,17264,546,,,,,3913,122,,,,,535,2,,,,,7531,,,,,,,,,,,,,,,,,,1276669,11021,,,,,381051,4690,,,,,729147,6236,,,,,50855,95,,,,,101516,,,,,,,,,,,,,,,,0.0606,0.0608,,,500666,1612,,,,,0.5,0.5,,,257,6,1,0,0.68,0.32,0.47,0.53,,,,,,,231,-31,187,-27,44,-4,221,-26,177,-22,44,-4,10,-5,10,-5,0,0,,,0,0,0,0,0,0,,,,28,,,,21,,,10090,-38,,,18907,,,,,,"local",""
2020-11-19,2020-12-30T16:55:00.000+01:00,,,,29773,519,,,,,17710,446,,,,,3985,72,,,,,536,1,,,,,7531,,,,,,,,,,,,,,,,,,1288451,11782,,,,,385261,4185,,,,,736592,7439,,,,,51013,158,,,,,101516,,,,,,,,,,,,,,,,0.0441,0.0441,,,502235,1569,,,,,0.5,0.5,,,264,7,1,0,0.68,0.32,0.48,0.52,,,,,,,230,-1,186,-1,44,0,222,1,179,2,43,-1,8,-2,7,-3,1,1,,,0,0,0,0,0,0,,,,27,,,,19,,,9826,-264,,,19683,,,,,,"local",""
2020-11-20,2020-12-30T16:55:00.000+01:00,,,,30344,571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1298689,10238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0558,,,503652,1417,,,,,,,,,268,4,1,0,,,,,,,,,,,,,,,,,224,2,183,4,41,-2,,,,,,,,,0,0,0,0,0,0,,,,26,,,,18,,,9756,-70,,,20320,,,,,,"local",""
2020-11-21,2020-12-30T16:55:00.000+01:00,,,,30946,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1310405,11716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0514,,,505508,1856,,,,,,,,,275,7,1,0,,,,,,,,,,,,,,,,,226,2,181,-2,45,4,,,,,,,,,0,0,0,0,0,0,,,,29,,,,19,,,9692,-64,,,20979,,,,,,"local",""
2020-11-22,2020-12-30T16:55:00.000+01:00,,,,31119,173,,,,,18888,156,,,,,4150,15,,,,,539,2,,,,,7534,,,,,,,,,,,,,,,,,,1312275,1870,,,,,397191,885,,,,,750752,983,,,,,51424,2,,,,,101534,,,,,,,,,,,,,,,,0.0925,0.0925,,,505865,357,,,,,0.5,0.5,,,278,3,1,0,0.68,0.32,0.47,0.53,,,,,,,254,,205,,49,,242,16,195,14,47,2,12,,10,,2,,,,0,0,0,0,0,0,,,,26,,,,18,,,9254,-438,,,21587,,,,,,"local",""
2020-11-23,2020-12-30T16:55:00.000+01:00,,,,31491,372,,,,,19182,294,,,,,4224,74,,,,,543,4,,,,,7535,,,,,,,,,,,,,,,,,,1321766,9491,,,,,401816,3919,,,,,756050,5069,,,,,51944,503,,,,,101539,,,,,,,,,,,,,,,,0.0392,0.0393,,,507115,1250,,,,,0.5,0.5,,,288,10,1,0,0.69,0.31,0.46,0.54,,,,,,,246,-8,199,-6,47,-2,237,-5,191,-4,46,-1,9,-3,8,-2,1,-1,,,0,0,0,0,0,0,,,,26,,,,18,,,9442,188,,,21761,,,,,,"local",""
